"Is a trustee's motion to deny debtor a discharge timely when it is filed when debtor's Chapter 13 plan is near completion?","Rule 4004(a) of the Federal Rules of Bankruptcy Procedure governs the time for objecting to discharge in a bankruptcy case. That rule was amended, effective December 1, 2010, to provide in relevant part as follows: In a chapter 13 case, a motion objecting to the debtor's discharge under § 1328(f) shall be filed no later than 60 days after the first date set for the meeting of creditors under § 341(a). At least 28 days' notice of the time so fixed shall be given to the United States trustee and all creditors as provided in Rule 2002(f) and (k) and to the trustee and the trustee's attorney. Fed. R. Bankr.P. 4004(a). Prior to Rule 4004(a) being amended, the rule contained no time constraint for filing a motion objecting to discharge under § 1328(f)."
"Is a  debtor entitled to discharge in a Chapter 13 case filed within four years of a prior Chapter 7 discharge?","The Court is further persuaded by those cases addressing this issue. See In re Knighton, 355 B.R. 922, 926 (Bankr.M.D.Ga.2006) (“plain reading of § 1328(f)(1) indicates that the lookback period runs from the filing date of the prior case to the filing date of the current case”); McDow v. Ratzlaff (In re Ratzlaff), 349 B.R. 443, 444 (Bankr.D.S.C.2006) (“Section 1328(f)(1) clearly provides that debtors in a chapter 13 case may not receive a discharge in their case when they received a discharge in a previous case and that previous case was filed within four years prior to the filing of the pending case”). See also In re McGhee, 342 B.R. 256, 258 (Bankr.W.D.Ky.2006) (“debtor who received a discharge in a Chapter 13 case filed within two years of the debtor filing a subsequent Chapter 13 petition may not receive a discharge in the second Chapter 13 case”) (emphasis in original). Accordingly, based on a plain reading of 11 U.S.C. § 1328(f), along with 11 U.S.C. §§ 301 and 302, the legislative history, and the relevant case law, it is clear that a debtor who received a discharge in a Chapter 7 case filed within four years of the debtor filing a subsequent Chapter 13 petition may not receive a discharge in the subsequent Chapter 13 case. In the present case, the debtor filed her prior Chapter 7 case more than four years before filing the current Chapter 13 petition, and therefore, 11 U.S.C. § 1328(f)(1) does not bar her from receiving a discharge, nor does it provide a basis for objecting to discharge. Accordingly, the Court finds that the Chapter 13 Trustee's objection to confirmation based on 11 U.S.C. § 1328 should be overruled."
"Can a federal farm agency amend a secured claim to reflect overpayment when the original claim did not reflect a right to setoff?","Mr. Noble's abandonment of the claims revests the claims with the debtor. Pilz Compact Disc, 229 B.R. at 638 (“Abandonment...removes property from the bankruptcy estate and returns the property to the debtor as though no bankruptcy occurred.”) (citations omitted). Upon abandonment, the Court's jurisdiction over the claims the debtor asserts in his adversary proceedings is limited. As set forth in Title 28 U.S.C. § 1334(b), “district courts shall have original but not exclusive jurisdiction of all civil proceedings arising under title 11, or arising in or related to cases under title 11.” In Matter of Lemco Gypsum, Inc., 910 F.2d 784, 788 (11th Cir.1990), the Court of Appeals for the Eleventh Circuit adopted the test articulated in Pacor, Inc., v. Higgins, 743 F.2d 984, 994 (3rd Cir.1984), for determining whether a civil proceeding is sufficiently “related to” bankruptcy to confer federal jurisdiction. The appropriate test is “whether the outcome of the proceeding could conceivably have an effect on the bankruptcy estate” or alter the debtor's rights, liabilities, options, freedom of action, which in any way impact the administration of the estate. Lemco Gypsum, 910 F.2d at 788 (quoting 743 F.2d at 994). Based on the Pacor test, the Court easily can conclude it is without jurisdiction to hear the claims raised in the instant adversary proceedings. Again, the trustee has filed a report of no distribution, a notice of abandonment, and the debtor's discharge has issued. The resolution of these claims will not affect the debtor's estate or the allocation of assets among his creditors; any potential judgment amounts will not be administered by the Chapter 7 trustee or distributed to the debtor's creditors in this Chapter 7 case. “Where an asset has been abandoned by the Trustee, that asset is no longer a part of the bankruptcy estate.” In re Bray, 288 B.R. 305, 307 (Bankr.S.D.Ga.2001) (citation omitted). “As a result, the property reverts back to its pre-bankruptcy status, and that asset is properly removed from the jurisdiction of the bankruptcy court.” Id. (citing Dewsnup v. Timm (In re Dewsnup), 908 F.2d 588, 591 (10th Cir.1990) aff'd, 502 U.S. 410, 112 S.Ct. 773, 116 L.Ed.2d 903 (1992); accord, State v. Lange (In re Lange), 120 B.R. 132, 135 (9th Cir. BAP 1990), e.g.,  DeVore v. Marshack (In re DeVore), 223 B.R. 193, 200 (9th Cir. BAP 1998)). Thus, the debtor is now revested with the right to pursue his assorted claims against the various defendants in a more appropriate forum, if he chooses."
"Is a creditor that provided repair and maintenance services to a debtor oil and gas company entitled to administrative expense claim for work performed before and after the debtor was ordered to cease operations?","All of the $317,625.33 of Omega's pre-shut-in services are entitled to an administrative expense. Even under ATP's strict “benefit” standard, which requires Omega's goods and services to relate to the continuation of the business as a going concern, Omega's pre-shut-in work is entitled to an administrative expense."
"When will a decision for recharacterization of a creditor's claim from purported loan debt to equity investment be affirmed?","By my count, seven factors weigh in favor of recharacterization of the loans as investment equity, three factors in favor of treating the loans as debt, and three factors as neutral. Those factors favoring Mr. Jenkins largely concern the name and form of the promissory notes, and those against him concern the real-world backdrop behind the notes. Despite Mr. Jenkins's promissory-note forms suggesting debt, little else does. Mr. Jenkins entirely owned AFI and had it sign promissory notes it could not pay or hope to pay. Unlike with arms-length promissory notes, the object was not repayment, but instead was to protect Mr. Jenkins's 24 certificates of deposit from AFI's creditors and later to elevate his claims under the notes to a secured status. On balance, under these circumstances, the Hedged–Investments factors support the bankruptcy court's recharacterization of the loans as investment equity. In concluding otherwise, the majority relies on a policy of encouraging (or at least not discouraging) hypothetical business owners—unlike Mr. Jenkins—who lend their businesses money to keep them running in hopes of future profits. In this regard, the majority urges caution on grounds that “[w]e have been careful not to ‘discourage owners from trying to salvage a business' by requiring ‘all contributions to be made in the form of equity capital.’ ” Maj. Op. at 1153 (quoting In re Mid–Town Produce Terminal, Inc., 599 F.2d 389, 392 (10th Cir.1979)). Similarly, it notes that “[i]ndeed, owners may often be ‘the only party willing to make a loan to a struggling business,’ In re Dornier Aviation [(North America), Inc.], 453 F.3d [225,] 234 [ (4th Cir.2006) ], and needlessly punishing their efforts is neither ‘desirable as social policy’ nor required by our precedent. In re Mid–Town Produce, 599 F.2d at 392.” Maj. Op. at 1153. While those are sensible policies in those sorts of cases, this case does not fit that bill. Here, Mr. Jenkins was in no way lending to sustain or revive a struggling business. Giving him the benefit of policies assuming that he was doing so skews the Hedged–Investments analysis. Thus, I disagree with the majority that the “unique circumstances of this case” justify treating Mr. Jenkins's money advances as loans under Hedged–Investments. Maj. Op. at 1153. Instead, I believe that the actual circumstances here (Mr. Jenkins's advancing AFI money not to mine coal but instead to reclaim coal lands so Mr. Jenkins could obtain release of his certificates of deposit) favor recharacterizing the loans as equity investment."
"Will a debtor's alleged waiver of the homestead exemption prevent avoidance of a judgment lien impairing the exemption?","Reading 11 U.S.C. §§ 522(e) and (f)(1) together, I conclude that a judicial lienholder should be viewed as a “creditor that holds an unsecured claim” for purposes of 11 U.S.C. § 522(e). While this may seem initially counterintuitive, 11 U.S.C. § 522(f)(1)(A) operates “[n]otwithstanding any waiver of exemptions,” meaning that if a judicial lien hypothetically impairs the exemption, the lienholder's exemption waiver is unenforceable. If the judicial lien is not subject to avoidance under 11 U.S.C. § 522(f)(1)(A) because it does not impair an exemption, then the exemption waiver is irrelevant. Therefore, as a practical matter, there is no circumstance in which an exemption waiver in favor of a judicial lienholder would be enforceable under 11 U.S.C. § 522(e), but not 11 U.S.C. § 522(f)(1)(A). This result is also consonant with the legislative history and purpose of 11 U.S.C. §§ 522(e) and (f). Generally, the anti-waiver provisions represent a clear departure from the practice under the former Bankruptcy Act, where, so long as state law allowed, exemptions could be waived in favor of particular creditors by agreement.23 By enacting 11 U.S.C. § 522(e), Congress meant to “prevent frustration of the Bankruptcy Code by standard provisions in contracts of adhesion.” Taken as a whole, however, 11 U.S.C. § 522 preserves a debtor's fresh start by preventing a general unsecured creditor from elevating its status to that of a consensual lienholder simply by obtaining a judicial lien and a waiver of either an exemption or the avoidance power of 11 U.S.C. § 522(f)(1). For the above stated reasons, I conclude the Waiver is unenforceable. V. CONCLUSION In light of the foregoing, I will enter an order overruling the Objection."
"Can property that has been released from a mortgage be considered a fraudulent transfer if transferred to another entity within 100 days of mortgage foreclosure?","The Court does not see a clear pattern of fraud. When taken as a whole, Shallow's conduct with regards to the Debtor and its assets might appear suspect. Vista Bella was under Shallow's control from at least January 26, 2009 onward. Shallow failed to specifically foreclose on all of the Debtor's property and later profited from selling the property he had not clearly foreclosed. But no one attempted to redeem any of the property. No one inquired about redemption. Shallow thought RBL owned the LCEs. In retrospect, Shallow and RBL made a lot of money from Vista Bella while the Debtor's creditors all lost. One can agree that the fact pattern could be looked at both ways—that is why this trial occurred. However, the Court concludes that the Trustee did not prove the existence of a fraudulent scheme by a preponderance of the evidence.         The Court finds it very persuasive that Wilson and Shallow engaged in the same conduct with the Legacy Key project: Wilson was the developer. Shallow owned a unit. All the project's LCEs were appurtenant to Shallow's unit and Shallow reallocated them at Wilson's direction. Shallow did not profit from holding the LCEs; it was a mere convenience. Legacy Key was a successful project. Everyone made money; everyone was happy. Wilson and Shallow attempted to replicate their success with Vista Bella.         To this end, Shallow made roughly $50,000,000 in presales of Vista Bella units—a number that came very close to pro forma projections. He bought PH–1 as an investment. Then, in 2008, the housing market, along with the broader economy, tanked. One sale after another failed to close. Some purchasers demanded refunds of their deposits. The Debtor defaulted on its mortgage. Understandably, creditors became increasingly anxious and unwilling to provide lien releases, which further impeded sales efforts. Shallow's own investment in PH–1 was put at risk by these developments—developments which he certainly did not orchestrate.         In 2007 and 2008, Shallow may have thought that the housing market would improve and the Vista Bella project would turn a profit, but he could not have known that it would. In buying the Debtor's mortgage, he took a risk—a calculated risk, but a risk nonetheless. Several of the Debtor's creditors were interested in purchasing the mortgage, all with the hope or expectation that things would improve and money would be made. For one reason or another, these other creditors were not willing or able to buy the project. RBL was. Eventually, the market did improve, and Shallow's risk was rewarded. The Defendants actions are consistent with an effort to make the best business decision at each turn.         These facts together with the Court's view that the testimony of Wilson and the Shallows was credible makes it impossible to find that the Trustee met her burden of proof under either § 548 or § 544. Therefore, it is ordered and adjudged that all of the counts of the complaint of Lynn Harwell Andrews against the defendants RBL, L.L.C., Robert W. Shallow, Susan Shallow, and Ronald H. Carr are DENIED and judgment is awarded to the Defendants."
"Does the bankruptcy court have jurisdiction to interpret a sale order?","a)   Except as provided in subsection (b) of this section, the district courts shall have original and exclusive jurisdiction of all cases under title 11.  (b)   Except as provided in subsection (e)(2), and notwithstanding any Act of Congress that confers exclusive jurisdiction on a court or courts other than the district courts, the district courts shall have original but not exclusive jurisdiction of all civil proceedings arising under title 11, or arising in or related to cases under title 11.  (c)   (1)   Except with respect to a case under chapter 15 of title 11, nothing in this section prevents a district court in the interest of justice, or in the interest of comity with State courts or respect for State law, from abstaining from hearing a particular proceeding arising under title 11 or arising in or related to a case under title 11.  (2)   Upon timely motion of a party in a proceeding based upon a State law claim or State law cause of action, related to a case under title 11 but not arising under title 11 or arising in a case under title 11, with respect to which an action could not have been commenced in a court of the United States absent jurisdiction under this section, the district court shall abstain from hearing such proceeding if an action is commenced, and can be timely adjudicated, in a State forum of appropriate jurisdiction.  (d)   Any decision to abstain or not to abstain made under subsection (c) (other than a decision not to abstain in a proceeding described in subsection (c)(2)) is not reviewable by appeal or otherwise by the court of appeals under section 158(d), 1291, or 1292 of this title or by the Supreme Court of the United States under section 1254 of this title. Subsection (c) and this subsection shall not be construed to limit the applicability of the stay provided for by section 362 of title 11, United States Code, as such section applies to an action affecting the property of the estate in bankruptcy.  (e)  The district court in which a case under title 11 is commenced or is pending shall have exclusive jurisdiction—  (1)   of all the property, wherever located, of the debtor as of the commencement of such case, and of property of the estate; and  (2)   over all claims or causes of action that involve construction of section 327 of title 11, United States Code, or rules relating to disclosure requirements under section 327."
"Can debtor confirm a Chapter 13 plan under 11 U.S.C.S. § 1325 where he included domestic support payments and mortgage payments under a ""second office"" that was actually an investment property?","In conclusion, payments for the Pgh. Rd. Property may not be deducted when calculating the Debtor's projected disposable income, because the Property is not reasonably necessary to the continuation of the Debtor's business and is not necessary for his support. Thus, the 2nd Amd. Plan does not provide for payments to unsecured creditors of all of the Debtor's projected disposable income and thereby does not meet the disposable income test. Therefore, the Court finds that the Debtor's 2nd Amd. Plan is not confirmable for that reason as well."
"Can debtor employ a law firm in a Chapter 11 action where the firm failed to comply with disclosure requirements and deadlines regarding payment and source of fees?","Counsel who ""fail to disclose timely and completely their connections proceed at their own risk because failure to disclose is sufficient grounds to revoke an employment order and deny compensation."" In re Am. Intern. Refinery, Inc., 676 F.3d 455, 465-66 (5th Cir. 2012). This is especially the case if the failure to disclose is intentional, since ""a bankruptcy court should punish a willful failure to disclose the connections required by Fed.R.Bankr.P. 2014 as severely as an attempt to put forth a fraud upon the court."" Crivello, 134 F.3d at 839. Ultimately, the bankruptcy court must ""gauge the ongoing interplay of factors and ... make the delicate judgment calls which such a decision entails."" 134 F.3d at 839."
"Can the bankruptcy court assert jurisdiction over a state law claim between debtor and a third party over funds held in escrow to ensure completion of debtor's services?","In sum, the bankruptcy court correctly concluded that the Escrowed Funds are not property of the estate and EST did not have a right to disbursement of the Escrowed Funds. The estate owned EST's right to assert a claim against Escrow Agent to enforce its contractual rights under the Escrow Agreement."
"Should a single asset real estate debtor's case be dismissed under 11 U.S.C.S. § 1112(b) as filed in bad faith intended to hinder and delay first lienholders?","Many of these factors are present here. Debtor holds a single asset; the Property. Debtor does not have employees; rather, those individuals employed at the Property work for Richfield. See TR, May 21, 2012 at 134 (TM of Burr). To the extent that Debtor's existence enables Richfield to employ approximately 160 people, it was Debtor's filing of bankruptcy that jeopardized those jobs. See Ex. 54. There appears to have been improper pre-petition conduct on the part of the Vestin Affiliates with regard to the creation of Debtor and observance by Debtor and the Vestin Affiliates of the requirements of the Intercreditor Agreement. The Property had been posted for foreclosure, and Debtor filed bankruptcy on the eve of a hearing at which the TRO barring foreclosure might have been dissolved. The bulk (if not all) of the unsecured claims Debtor has scheduled are in fact debts owed by Richfield. Furthermore, where, as here, “a one-asset entity has been created or revitalized on the eve of foreclosure to isolate the insolvent property and its creditors,” the inference of bad faith is particularly strong. Little Creek, 779 F.2d at 1073; accord Trident, 52 F.3d at 131–32. The court infers that the primary purpose of placing the Property in Debtor was to isolate the Property and the problems associated with it from the other assets of Vestin and the Vestin Affiliates. See In re Thirtieth Place, Inc., 30 B.R. 503, 505–06 (9th Cir. BAP 1983) (finding “persuasive evidence of bad faith” where debtor was “created for the sole purpose of obtaining protection under the automatic stay by filing bankruptcy”)."
"Should creditor be granted relief from stay to pursue an appeal of attorneys' fee award in favor of debtor obtained through plaintiff debtor's lawsuit?","Therefore, it is ORDERED that Dr. Judy Baack's Motion for Relief from Automatic Stay Pursuant to 11 U.S.C. § 362(d) (docket #62) is GRANTED."
"Is student loan debt properly classified as priority debt under 11 U.S.C.S. § 507 for purposes of determining presumption of abuse under the Means Test?","Although not relevant in this matter, it is noted that, while they are generally nondischargeable debts, student-loan obligations are not actually priority debts under the Bankruptcy Code. 11 U.S.C. § 507 (listing priority debts); 11 U.S.C. § 523(a)(8) (providing for nondischargeability of student loans)."
"Should an involuntary bankruptcy petition be dismissed for bad faith and futility where debtor has a fiduciary duty to the estate and can operate profitably?","The Astros' futility argument turns “bad faith” law on its head. It is true that the petitioning creditors may not sustain an involuntary chapter 11 bankruptcy petition if a chapter 11 case would be futile. In this case (and contrary to the evidentiary record), the Astros now argue that the Astros, by exercising veto rights through its appointed director, can render any hope of reorganization to be futile. In this case, the alleged “futility” arises only because of the Astros' unsupported threats to cause a director to breach his duties. The Court is unaware of any case law that would support a dismissal based on futility that is engineered by the party seeking the dismissal. Conclusion For the reasons set forth in this Memorandum Opinion, the Court concludes: • The Network owns valuable assets. • There is a reasonable possibility that the Network can operate profitably. • The Network's managers have fiduciary duties to the Estate. • In exercising their fiduciary duties, the Network's managers will act to promote the Debtor's long-term profitable operation. • The Network's reorganization is far from futile, and there are substantial financial interests to protect. • The original involuntary petition was not filed in bad faith. • The three creditors who later joined the involuntary petition did not join in bad faith. Under these circumstances, the Court must enter relief against the Houston Regional Sports Network, L.P."
"Can debtor's counsel defend his fee application as reasonable to the court by citing that it took approximately 20 hours to prepare debtor's bankruptcy petition?","The Court does not make light of Attorney Aframe's provision of these services to the Debtor. After all, as Abraham Lincoln famously said, “A lawyer's time and advice are his stock in trade.” But an attorney's charges for services rendered must be qualitatively based on the existing circumstances. The Court sees no need here to quarrel with Attorney Aframe's hourly rate. But for these relatively simple services, consuming (according to his attached time records) a startling and unjustifiable approximate 20 hours, Attorney Aframe requests fees in an amount equal to what lawyers typically charge their clients in full for uncomplicated Chapter 13 cases. As such, the Court finds that the request is patently unreasonable. The Court will allow compensation for these services in the sum of $750—an amount which the Court believes is the reasonable value of the services rendered."
"Does a debtor lack good faith if it objects to a proof of claim regarding a debt that has been scheduled?","Cach, LLC attached a Rider to each of its claims that fully complies with these requirements. Therefore, the Debtors have no basis to argue that the creditor failed to comply with Rule 3001(c). Further, the Debtors' objections to Claim Nos. 5, 6, and 7 are not good faith objections because the debts listed in these claims were scheduled as undisputed by the Debtors in amounts (rounded to the nearest dollar) identical to the amounts asserted by the creditor in its proofs of claim. More than ten years ago, this Court issued its opinion in In re Moreno, 341 B.R. 813, 817 (Bankr. S.D. Fla. 2006) (""Moreno"") holding that the failure to attach sufficient documentation to proofs of claim for credit card debts was not, by itself, a basis for disallowing unsecured credit card claims. Moreover, the Court specifically criticized the tactic of filing an objection to an undisputed scheduled claim stating that ""if a debt is scheduled... for an amount equal to or exceeding the amount in the proof of claim, this Court will not tolerate attempts to obtain orders disallowing these claims if the only basis for the objection is lack of documentation. Moreno, 341 B.R. at 819. In a later decision from this district, Judge Olson followed Moreno and went a step further sanctioning debtor's counsel for filing objections to scheduled claims based solely on lack of documentation. In re Velez, 465 B.R. 912 (Bankr. S.D. Fla. 2012). This Court is not imposing sanctions but Debtors' counsel is admonished not to file similar objections in the future."
"When will a bankruptcy order finding that a Chapter 11 debtor's time to assume or reject a franchise agreement be stayed pending resolution of an appeal of a district court's decision on the merits?","The issue for us on this appeal, however, is slightly different. A & F and IHOP fought this legal battle in bankruptcy court, and A & F lost on the merits. The bankruptcy judge issued orders deeming the building leases rejected and the franchise agreements and equipment leases expired. A & F appealed this decision to the district court. A & F also sought a stay pending appeal, which both the bankruptcy court and the district court denied. Both courts thought that A & F's position lacked merit because the text of § 365(d)(4) contains no exception for leases tied to franchises. A & F filed this appeal seeking review of the district court's order denying the stay and also moved for an emergency stay. We granted the emergency motion and issued a stay order freezing the status quo during the pendency of this appeal. The sole issue for us now is whether the bankruptcy court's orders should be stayed pending resolution of the appeal on the merits, which remains pending before the district court. We find that a continued stay is warranted. I. The standard for granting a stay pending appeal mirrors that for granting a preliminary injunction. In re Forty–Eight Insulations, Inc., 115 F.3d 1294, 1300 (7th Cir.1997). Stays, like preliminary injunctions, are necessary to mitigate the damage that can be done during the interim period before a legal issue is finally resolved on its merits. The goal is to minimize the costs of error. See Stuller, Inc. v. Steak N Shake Enters., Inc., 695 F.3d 676, 678 (7th Cir.2012); Roland Mach. Co. v. Dresser Indus., Inc., 749 F.2d 380, 388 (7th Cir.1984). To determine whether to grant a stay, we consider the moving party's likelihood of success on the merits, the irreparable harm that will result to each side if the stay is either granted or denied in error, and whether the public interest favors one side or the other. See Cavel Int'l, Inc. v. Madigan, 500 F.3d 544, 547–48 (7th Cir.2007); Sofinet v. INS, 188 F.3d 703, 706 (7th Cir.1999); In re Forty–Eight Insulations, 115 F.3d at 1300. As with a motion for a preliminary injunction, a “sliding scale” approach applies; the greater the moving party's likelihood of success on the merits, the less heavily the balance of harms must weigh in its favor, and vice versa. Cavel, 500 F.3d at 547–48; Sofinet, 188 F.3d at 707. An unusual twist here is that the stay issue comes to us in the context of a bankruptcy appeal to the district court. But our jurisdiction is secure under 28 U.S.C. § 1292(a). See In re Forty–Eight Insulations, 115 F.3d at 1300. The district judge denied the stay after concluding that A & F was not likely to succeed on the merits; although other aspects of a stay decision are reviewed deferentially, this is a legal conclusion that we review de novo. Id. at 1301."
"Should a Chief Restructuring Officer's fee of $2 million for several complex chapter 11 cases be permitted as reasonable under 11 U.S.C.S. § 330?","“Courts in the Second Circuit have adopted a ‘market-driven’ approach in which the cost of comparable services is a significant factor in determining reasonableness of fees.” XO Commc'ns, Inc. (XO Commc'ns I ), 323 B.R. 330, 343 (Bankr.S.D.N.Y.2005) (citing Ames Dep't Stores, 76 F.3d at 71 (noting that when Congress enacted section 330, it took “the position that ‘compensation in bankruptcy matters be commensurate with the fees awarded in non-bankruptcy cases' ”); In re Bennett Funding Grp., Inc., 213 B.R. 234, 250 (Bankr.N.D.N.Y.1997) (stating that courts should rely on the “ ‘market’ of comparable legal services to assist in determining the level of compensation to be awarded”)). Courts in other circuits also consider market practices when determining reasonableness of fees under section 330. See In re United Artists Theatre Co. v. Walton, 315 F.3d 217, 229 (3d Cir.2003) (section 330 “takes a ‘market-driven’ approach”); Zolfo, Cooper & Co. v. Sunbeam–Oster Co., Inc., 50 F.3d 253, 258 (3d Cir.1995) (same); In re Busy Beaver Bldg. Ctrs., Inc., 19 F.3d 833, 852 (3d Cir.1994) (same); In re Insilco Techs., Inc., 291 B.R. 628, 633–34 (Bankr.D.Del.2003) (stating that “we have recognized that § 330, which deals with what constitutes ‘reasonable’ compensation for professionals, takes a ‘market-driven’ approach”). The Debtors have provided evidence that the $2.0 million Success Fee is well within market standards, considering the Debtors' asset size, amount of liabilities, and the measure of value creation, and savings, to the estates. (See generally Dempsey Decl.; Nolan Decl.) The UST challenges the evidence presented on the grounds that (1) comparisons between fees awarded to firms are not relevant here because the proposed Success Fee will go to an individual and (2) Kruger did not act substantially as CEO, making the Debtors' consideration of cases where the CROs assumed CEO duties flawed. The Court disagrees on both counts. First, the UST asserts that Mercer's analysis of recent bankruptcy cases did not yield acceptable market comparisons because the success fees in those cases were paid to firms rather than to individuals. The Debtors established that Mercer considered a variety of factors to determine which market variables were most important to determining success fee awards and concluded that the Success Fee “ought to reflect the value of the contribution rather than the amount of human resources assigned to the engagement because the empirical correlation between team size and success fee was weaker than the link between asset size and success fee.” (Reply ¶ 16.) Finding no other case in this district with comparable facts, the Debtors and their professionals considered a variety of recent “mega Chapter 11 cases” to determine the market comparison most appropriate for the Success Fee. (Id. ¶17; see also Dempsey Decl. ¶ 13.) The analyses conducted showed that the proposed $2.0 million Success Fee is comparable in amount to the market rate as determined by the large sample of cases considered by Mercer and FTI. (Reply ¶ 17 (citing Dempsey Decl. and Nolan Decl.).) The UST further challenges the Debtors' assertion that Kruger acted as more than just the CRO after Thomas Marano resigned as CEO, thereby justifying a higher success fee based upon market analysis. But the Debtors cite Kruger's contributions by wearing multiple hats as one of many factors informing their decision regarding the amount of the award. That Kruger filled more than one role is only one of many factors the Debtors listed in support of the Motion. How many hours Kruger spent on his expanded responsibilities does not determine the outcome on this Motion. Even removing from consideration the five cases Mercer analyzed that involved CROs performing CEO duties, the median compensation was $1.75 million and the 75th percentile was $2.2 million. (Dempsey Decl. ¶ 14.) The $2.0 million Success Fee falls within that range. Kruger was not a traditional CRO. The biggest hurdles in this case, after a majority of the Debtors' assets were successfully sold at auction, were billions of dollars of litigation claims, including the RMBS trusts' claims, borrower claims, government regulators' claims, and securities claims. A professional with Kruger's background and experience was needed to help work towards a resolution of those claims. Though the UST argues that Kruger acted “essentially like a legal advisor to the debtors,” Kruger was not retained under section 327 of the Bankruptcy Code. He was retained, and acted, as the CRO to the Debtors, and the reasonableness of his Success Fee is properly considered under section 330. Based on a careful review of the services Kruger performed, the results achieved, and the uncontroverted evidence of market rates, the Court finds that Kruger's proposed $2.0 million Success Fee is reasonable."
"Is creditor's counsel entitled to recover an administrative expense claim under 11 U.S.C.S. § 503(b)(4) for fees incurred working on a proposed plan?","Based on the foregoing, I conclude that Berlack is entitled to a substantial contribution award for the services it rendered in connection with its work on the disclosure statement, the plan and the related settlements discussed above. In light of the Goldin Statement, Berlack may also be entitled to an award to the extent that its review of the Kidder liquidations led the trustee to discover additional bonds and assert corresponding claims. Berlack must first identify its services, and explain how and to what extent the assertion of these claims led to a reduction in Kidder's allowable claims under its settlement with the trustee. In all other respects, its application is denied. Berlack Firm may submit a revised application which presents the time records that correspond to those services and expenses that are allowable on a substantial contribution basis as outlined above."
"Is the one-year lookback in § 727(a)(2)(A) subject to equitable tolling?","Plainly, the statute itself—unlike other Code provisions—does not expressly provide for tolling. Cf. 11 U.S.C. § 108(c) (2000) (extending statutes of limitation for creditors when the automatic stay bars their collection efforts). Notwithstanding this plain language, Tidewater argues that tolling applies here because of the principle that statutes of limitation are “customarily subject to ‘equitable tolling,’ ” Irwin v. Dep't of Veterans Affairs,498 U.S. 89, 95, 111 S.Ct. 453, 112 L.Ed.2d 435 (1990), unless tolling would be “inconsistent with the text of the relevant statute.” United States v. Beggerly, 524 U.S. 38, 48, 118 S.Ct. 1862, 141 L.Ed.2d 32 (1998)."
"Can a Chapter 13 debtor amend a claim of exemption after the plan is confirmed to include an exemption that could have been claimed prior to confirmation?","As with the debtors in Wolfberg, the Debtors here did not claim the Vacant Lot as exempt prior to confirmation. Because they could have done so prior to confirmation, the res judicata effect of the Confirmation Order bars them from claiming that exemption now. The court in Wolfberg noted in dicta that the few cases which held that a Chapter 13 debtor can amend schedules post-confirmation to add exemptions did not discuss the interplay between Rule 1009(a) and § 1327(a). In fact, the courts in In re Dodd and Combs v. Combs merely address a debtor's ability to amend Schedule F to add unsecured creditors post-confirmation. And the court in In re Tippins17 held that a debtor who amended schedules, post-confirmation, to add causes of action and to exempt those causes of action, had standing to prosecute the causes of action, primarily because no party had objected to the amended claim of exemption. This Court, like Wolfberg, does not find those cases relevant to the issue at hand. Conclusion For the foregoing reasons, the Court concludes that by operation of § 1327(a), the Debtors may not amend their claim of exemption to include an exemption that could have been claimed prior to confirmation. Accordingly, it is ORDERED that the Chapter 13 Trustee's objections to the Debtors' amended claims of exemption are SUSTAINED."
"In what circumstances, if any, can a client protect his assets from his spouse in California?","All parties acknowledge that California is a community property state and that, in the absence of a supervening agreement between the spouses, each spouse owns an undivided one-half interest in all property acquired during the marriage. Prenuptial agreements are covered by the statute of frauds, which means that they must be in writing. It is not impossible for an oral prenuptial agreement to be deemed valid and binding, but it is extremely difficult, and the standard for recognizing a prenuptial agreement in the absence of a writing is very high. The bankruptcy court found that ""the Wahls had some sort of premarital understanding,"" but whatever that understanding was, it did not meet the high burden that the law requires for enforceability against third parties. In their briefs and in their arguments, the Wahls fundamentally misunderstand and misconstrue prenuptial agreements, the statute of frauds, and the reasons for the requirement that such agreements must be in writing. They contend that the issue of oral prenuptial agreements usually arises in divorce cases, where the divorcing spouses typically disagree with each other about whether they had a premarital agreement and what it provided. The Wahls note that the current case is not a divorce proceeding, and, in fact, they say, the spouses agree that there was a prenuptial agreement and what its terms were. In their view, the fact that they agree should end the inquiry, and no one, including the chapter 7 trustee, has standing to challenge what the spouses say they verbally agreed to before the marriage.         Their argument is just plain wrong. While it may be true that the issue of an oral prenuptial agreement usually arises in the context of a divorce, that is not the only context in which it may arise or in which it matters. In a bankruptcy proceeding, under § 541(a)(2), the debtor's estate includes all of the debtor's and the nonfiling spouse's interests in community property. Given this interest, creditors are entitled to a full accounting of a debtor's assets, which may very well be affected by the presence or absence of a valid prenuptial agreement that purports to determine whether property is community or separate property. A valid prenuptial agreement overriding a state's community property law would prevent creditors from gaining access to half of the assets of the nondebtor spouse. But if there is no such agreement, all such property would be community property, and it would become part of the debtor spouse's bankruptcy estate under § 541(a)(2)."
